 ;ARGONFLOW;PV_OXYGENFLOW;PV_ARGON_PRS;PV_CAST_SPEED;PV_CAST_LENG;TEMP_ON_TABLE;COOLING_WATER_FLOW;COOL_WATER_TEMP;WATER_LEVEL_PIT;CV_ARGON_PRESS_CONT;SP_OXYGENE_FLOW;SP_ARGON_PRESS;SP_CASTING_SPEED;SP_WATER_FLOW_CASTING;PV_ROD_SPEED;PV_METAL_LEVEL_CASTING;METAL_LEVEL_LAUNDER;CHARGE_NUMBER;PV_FLOW_ARGONR1;PV_FLOW_ARGONR2;PV_PRES_REACTOR;PV_LEVEL_LAUNDER;PV_LEVEL_REACTOR;PV_PRES_AIR_EJECTOR;PV_PRES_EJECTOR;SP_FLOW_ARGONR1;SP_FLOW_ARGONR2;SP_PRES_EJECTOR;SP_LEVEL_REAC_OPERATION;nullDB8;337108.00;19.98;20.19;-0.52;0.00;2.31;-0.36;0.00;20.00;20.00;0.00;948.00;27/3/2019;18:8:41
DB45-DB30 ;803;0;35;201;7447;381;92;19;2913;42;0;35;200;90;2;149;148;337108.00;19.97;20.17;-0.43;0.00;1.92;-0.36;0.00;20.00;20.00;0.00;948.00;27/3/2019;18:8:47
DB45-DB30 ;780;0;35;196;7467;377;92;19;2899;42;0;35;200;90;2;149;148;337108.00;19.97;20.16;-0.52;0.00;2.31;-0.36;0.00;20.00;20.00;0.00;948.00;27/3/2019;18:8:53
DB45-DB30 ;810;0;35;201;7487;372;92;18;2882;41;0;35;200;90;2;149;148;337108.00;19.97;20.14;-0.52;0.00;2.31;-0.36;0.00;20.00;20.00;0.00;948.00;27/3/2019;18:8:59
DB45-DB30 ;779;0;35;3;7502;368;91;19;2865;43;0;35;200;90;2;149;148;337108.00;19.97;20.17;-0.52;0.00;2.31;-0.36;0.00;20.00;20.00;0.00;948.00;27/3/2019;18:9:5
DB45-DB30 ;816;0;35;0;7502;363;91;19;2853;41;0;35;200;90;2;149;148;337108.00;19.95;20.16;-0.52;0.00;2.31;-0.36;0.00;20.00;20.00;0.00;948.00;27/3/2019;18:9:11
DB45-DB30 ;780;0;35;0;7502;358;91;19;2851;43;0;35;200;90;2;149;148;337108.00;19.95;20.12;-0.52;0.00;2.31;-0.36;0.00;20.00;20.00;0.00;948.00;27/3/2019;18:9:17
